State_Code,Account_Length_Months,Area_Code,Intl_Plan,VM_Plan,VM_Messages,Avg_Day_Minutes,Avg_Day_Calls,Avg_Day_Charge,Avg_Eve_Minutes,Avg_Eve_Calls,Avg_Eve_Charge,Avg_Night_Minutes,Avg_Night_Calls,Avg_Night_Charge,Avg_Intl_Minutes,Avg_Intl_Calls,Avg_Intl_Charge,Customer_Service_Calls,Churn
RI,139,415,0,0,0,196.32,126,36.16,359.71,125,42.04,151.7,68,7.59,9.55,7,2.49,4,0
MD,73,415,0,0,0,261.3,122,48.13,180.55,141,21.1,171.95,129,8.6,12.76,2,3.33,2,0
ME,37,408,0,0,0,145.84,104,26.86,266.17,138,31.11,239.19,119,11.96,16.9,2,4.41,3,0
AL,57,415,0,0,0,234.7,122,43.23,277.1,97,32.39,175.9,124,8.8,14.49,7,3.78,2,0
FL,87,510,1,0,0,224.65,120,41.38,195.23,137,22.82,165.47,104,8.27,14.95,3,3.9,1,0
ND,128,415,0,0,0,159.68,100,29.41,303.56,88,35.48,190.68,131,9.53,7.94,6,2.07,2,0
CT,137,510,0,0,0,119.46,84,22.01,239.17,118,27.95,171.65,68,8.59,12.08,3,3.16,3,0
ND,150,415,0,0,0,147.68,119,27.2,224.38,86,26.23,163.14,82,8.16,14.03,2,3.66,4,1
CT,115,408,0,0,0,216.43,122,39.86,288.03,115,33.67,187.75,108,9.39,14.72,2,3.84,3,0
MN,177,408,0,0,0,246.27,86,45.37,173.37,103,20.26,219.75,112,10.98,9.2,6,2.4,1,0
MA,49,408,0,0,0,282.05,93,51.95,186.66,109,21.82,266.13,104,13.31,12.19,4,3.18,1,0
NC,123,415,0,0,0,223.68,90,41.2,262.2,83,30.65,224.3,144,11.22,8.86,2,2.31,3,0
MA,105,408,0,0,0,159.68,109,29.41,238.63,83,27.89,165.57,108,8.28,14.72,3,3.84,2,0
TN,63,415,0,0,0,175.68,91,32.36,177.23,119,20.72,165.77,71,8.29,15.41,7,4.02,4,1
WA,86,510,0,1,39,282.38,129,52.01,229.52,107,26.83,156.86,107,7.84,14.6,6,3.81,2,0
IL,116,510,0,0,0,221.62,95,40.82,150.98,121,17.65,276.05,101,13.81,8.62,4,2.26,2,0
MO,73,408,0,0,0,203.03,101,37.4,159.87,151,18.68,203.95,119,10.2,12.65,4,3.3,2,0
TX,66,415,0,0,0,208,104,38.31,200.38,98,23.43,134.58,87,6.73,12.88,1,3.36,0,0
WA,29,510,0,0,0,338.59,109,62.36,231.77,160,27.1,221.16,112,11.06,14.72,4,3.84,2,1
TX,25,415,1,0,0,174.81,105,32.2,231.56,94,27.07,178.94,122,8.95,14.26,7,3.72,1,0
OH,215,510,0,0,0,90.38,157,16.64,129.55,96,15.15,229.47,116,11.48,12.3,10,3.21,0,0
NM,183,408,0,1,38,192.86,109,35.53,197.59,84,23.09,205.87,99,10.3,8.28,3,2.16,3,0
DC,115,415,0,0,0,146.38,110,26.96,148.73,96,17.39,211.14,97,10.56,6.21,3,1.62,1,0
VA,37,408,0,0,0,278.16,124,51.23,144.12,97,16.84,310.08,108,15.51,9.43,6,2.46,3,0
DE,107,415,0,0,0,221.08,115,40.73,174.02,116,20.33,156.96,108,7.86,15.41,1,4.02,3,0
AZ,72,415,0,0,0,117.95,103,21.73,123.98,102,14.48,299.54,89,14.98,9.55,7,2.49,0,0
MN,136,510,0,0,0,259.57,128,47.81,290.6,130,33.96,134.38,104,6.72,19.78,4,5.16,0,1
MD,107,415,0,1,37,64.86,108,11.95,109.51,85,12.8,265.11,112,13.26,12.76,3,3.33,0,0
ND,4,408,0,1,31,171.14,105,31.52,175.94,104,20.57,195.14,114,9.76,14.38,3,3.76,2,0
LA,56,415,0,0,0,240.76,141,44.35,296.81,94,34.7,103.09,99,5.15,15.64,4,4.08,4,0
RI,133,510,0,0,0,318.92,150,58.74,239.59,107,28.01,232.3,115,11.62,14.84,4,3.87,2,1
FL,87,510,0,0,0,199.46,86,36.75,184.3,109,21.54,185.72,101,9.29,15.76,3,4.11,3,0
AL,164,408,1,1,28,168.76,104,31.09,224.91,148,26.29,192.41,73,9.62,13.11,4,3.42,0,0
OH,76,415,0,0,0,284.76,157,52.45,246.77,73,28.85,172.76,107,8.64,13.11,6,3.42,1,1
NJ,93,408,0,0,0,176.11,109,32.43,261.02,103,30.52,174.58,117,8.73,8.05,6,2.1,4,0
SD,90,415,0,1,24,76.97,87,14.17,194.59,109,22.75,189.27,117,9.47,14.84,1,3.87,1,0
SD,104,415,0,0,0,82.59,123,15.22,123.87,78,14.48,229.16,99,11.46,10.81,3,2.82,3,0
CA,175,510,0,0,0,174.27,128,32.1,146.48,115,17.12,104.61,67,5.23,11.04,10,2.88,1,0
NH,124,408,0,0,0,264.43,97,48.7,134.05,74,15.66,307.24,110,15.36,13.8,6,3.6,0,0
AK,52,510,0,1,24,247.68,91,45.62,180.77,131,21.13,248.51,79,12.43,16.79,2,4.38,1,0
GA,119,408,0,0,0,281.19,107,51.8,274.85,72,32.12,232,94,11.6,11.5,2,3,1,1
NY,119,408,0,0,0,310.38,88,57.17,234.02,131,27.35,153.42,44,7.68,12.65,4,3.3,1,1
AL,159,510,0,1,36,311.57,127,57.38,243.34,111,28.44,200.71,119,10.04,15.3,8,3.99,1,0
CO,138,510,1,0,0,50.27,110,9.27,199.3,121,23.3,169.62,100,8.49,11.04,4,2.88,4,1
NH,54,415,0,1,24,99.78,93,18.38,206.91,104,24.18,100.56,126,5.03,13.34,3,3.48,2,0
ME,59,415,0,1,46,216.32,47,39.85,135.01,83,15.78,148.15,130,7.41,12.19,6,3.18,1,0
VT,155,510,1,1,38,253.62,89,46.71,230.27,126,26.92,199.19,73,9.96,9.2,2,2.4,1,1
NV,160,510,0,1,33,148.11,106,27.28,218.06,87,25.49,221.47,68,11.07,6.67,4,1.74,2,0
DC,90,415,0,0,0,123.68,115,22.78,249.45,159,29.16,200.61,82,10.03,10.24,3,2.67,0,0
NY,77,408,1,1,34,226.92,84,41.79,242.27,93,28.32,103.09,109,5.15,13.11,2,3.42,2,1
UT,152,415,0,0,0,152.97,108,28.18,281.81,100,32.95,209.72,119,10.49,3.91,4,1.02,2,0
AZ,73,408,0,0,0,202.49,125,37.3,256.85,95,30.01,169.62,114,8.49,17.36,2,4.53,1,0
VT,7,510,0,1,33,228.97,105,42.18,183.12,116,21.41,247.29,132,12.37,12.88,4,3.36,2,0
LA,70,415,0,1,31,136.11,107,25.07,210.45,108,24.59,255.9,79,12.8,11.84,4,3.09,1,0
VT,108,415,0,1,35,183.57,144,33.82,186.12,107,21.75,217.32,111,10.87,10.92,8,2.86,2,0
OK,123,408,0,0,0,124.11,100,22.86,160.73,110,18.79,272,126,13.61,11.04,4,2.88,2,0
TN,49,415,1,0,0,170.38,107,31.38,274.74,73,32.11,264.1,113,13.21,11.27,4,2.94,1,0
DE,86,415,0,0,0,235.46,99,43.38,230.06,101,26.89,231.59,74,11.58,13,8,3.39,0,0
VT,105,415,0,1,24,296.97,105,54.7,207.34,125,24.24,303.39,115,15.17,12.42,3,3.24,3,0
SC,99,408,0,1,21,194.81,103,35.88,179.7,50,21,205.67,89,10.29,16.79,6,4.38,2,0
FL,121,415,0,0,0,193.95,74,35.73,153.23,98,17.92,117.77,119,5.89,12.88,6,3.36,1,0
NV,101,415,0,1,42,226.16,87,41.65,171.12,78,20,183.9,106,9.2,10.92,3,2.86,0,0
MD,131,415,0,0,0,121.95,141,22.47,213.66,123,24.98,144.51,111,7.23,11.62,6,3.03,0,0
MO,93,510,0,0,0,234.81,98,43.25,219.13,88,25.61,159.9,107,8,13.11,11,3.42,1,0
AL,110,415,0,0,0,183.89,92,33.88,232.09,104,27.13,227.85,93,11.4,12.42,3,3.24,2,0
OR,60,415,0,0,0,248.11,97,45.71,168.98,71,19.74,164.46,80,8.23,15.18,3,3.96,2,0
NH,84,408,0,1,41,166.38,108,30.64,150.76,124,17.62,220.46,107,11.03,14.72,6,3.84,1,0
NM,127,415,1,0,0,350.59,113,64.58,151.73,95,17.74,210.23,95,10.51,14.72,8,3.84,1,1
WY,135,415,0,0,0,236.54,130,43.57,260.17,68,30.41,86.89,85,4.34,11.84,3,3.09,4,0
MA,184,408,0,1,12,216.54,81,39.88,271.74,111,31.77,151.19,98,7.56,11.73,6,3.06,0,0
HI,107,415,0,1,32,145.08,107,26.72,227.06,154,26.54,169.72,146,8.49,9.43,6,2.46,1,0
DE,71,415,0,0,0,235.35,121,43.35,195.02,111,22.79,114.94,92,5.75,9.78,11,2.56,4,0
AL,47,415,0,1,28,212.11,93,39.06,208.73,112,24.4,246.08,109,12.3,12.08,11,3.16,0,0
NY,162,408,0,0,0,235.24,92,43.33,298.96,75,34.95,253.87,69,12.7,11.96,4,3.12,2,1
NM,55,408,0,1,20,204.65,101,37.69,127.08,120,14.85,253.37,108,12.67,14.38,4,3.76,2,0
MT,98,415,0,0,0,205.95,112,37.94,175.94,97,20.57,112.2,93,5.62,13.11,6,3.42,2,0
CT,66,510,0,0,0,127.57,141,23.5,265.85,105,31.08,217.11,129,10.86,6.1,6,1.59,1,0
MA,162,408,0,0,0,191.46,139,35.27,122.9,129,14.37,155.54,93,7.78,7.48,7,1.96,3,0
NJ,65,510,0,0,0,211.24,117,38.91,194.16,115,22.69,180.76,111,9.04,10.24,4,2.67,0,0
MI,170,415,0,1,42,215.68,126,39.73,144.66,95,16.92,186.94,52,9.35,12.54,3,3.27,4,1
MI,70,415,0,0,0,240.86,121,44.37,231.34,120,27.04,226.33,129,11.32,0,0,0,1,0
ME,77,415,0,0,0,265.08,92,48.82,272.28,88,31.83,242.43,96,12.12,8.62,4,2.26,0,1
NY,106,415,0,0,0,224.76,97,41.4,184.3,115,21.54,194.23,151,9.71,16.56,8,4.32,4,0
CA,112,415,0,0,0,120.97,98,22.28,122.15,151,14.28,148.66,84,7.44,16.22,3,4.23,5,1
MO,63,415,0,1,29,153.84,113,28.34,127.19,59,14.87,243.14,96,12.16,7.59,9,1.98,1,0
IA,120,415,0,0,0,192.86,103,35.53,180.34,120,21.09,122.03,98,6.1,10.7,10,2.79,1,0
MN,105,510,0,0,0,109.73,88,20.22,207.66,88,24.27,217.01,119,10.85,13.45,4,3.51,3,0
VA,133,415,0,0,0,155.46,75,28.64,197.16,139,23.05,278.99,140,13.96,14.84,4,3.87,3,0
MS,63,408,0,0,0,228.86,113,42.16,291.13,82,34.02,205.87,114,10.3,8.51,8,2.22,0,0
WV,115,415,0,0,0,216.43,98,39.86,262.42,113,30.68,193.32,101,9.67,10.12,3,2.64,1,0
TX,61,415,1,1,29,138.59,126,25.52,183.98,88,21.5,254.08,121,12.71,13.45,7,3.51,3,0
WI,97,408,0,0,0,235.24,86,43.33,343.42,54,40.14,152.61,116,7.63,4.83,3,1.26,0,0
WI,65,408,0,0,0,171.14,75,31.52,180.34,126,21.09,141.67,126,7.09,7.59,7,1.98,2,0
ME,107,408,0,0,0,98.05,95,18.06,222.34,115,25.99,171.54,101,8.58,6.44,6,1.68,2,0
AR,125,510,0,0,0,199.03,111,36.66,135.76,130,15.87,244.56,99,12.23,5.4,7,1.41,1,0
MN,85,408,0,0,0,243.24,86,44.8,189.55,67,22.16,196.76,116,9.84,8.16,2,2.13,3,0
NM,171,415,0,0,0,283.35,83,52.2,183.87,120,21.5,211.34,106,10.57,6.1,3,1.59,0,0
IN,92,415,0,1,44,164.32,101,30.27,294.56,77,34.44,164.46,128,8.23,11.5,1,3,2,0
DE,65,408,0,0,0,142.16,126,26.19,238.2,126,27.85,157.27,88,7.87,12.76,8,3.33,1,0
OK,149,408,0,0,0,74.7,124,13.76,146.05,106,17.08,184,56,9.21,7.24,3,1.89,1,0
DE,54,510,0,1,39,127.14,87,23.42,170.59,64,19.94,239.39,119,11.98,13,11,3.39,2,0
TX,110,408,0,0,0,208.22,108,38.35,191.7,125,22.41,217.32,78,10.87,10.81,4,2.82,1,0
ME,40,510,1,0,0,238.7,106,43.97,284.7,112,33.27,215.49,99,10.78,7.36,3,1.92,0,0
WV,113,408,0,0,0,171.78,145,31.64,260.17,115,30.41,250.94,103,12.55,7.48,4,1.96,0,0
NJ,144,408,0,0,0,66.59,124,12.26,82.61,90,9.65,175.19,105,8.77,9.43,8,2.46,4,1
SC,87,510,0,0,0,130.27,105,24,225.02,86,26.3,227.54,149,11.38,9.89,2,2.58,2,0
MN,75,415,0,0,0,120.76,128,22.24,254.27,126,29.72,256.71,116,12.84,15.07,7,3.93,1,0
MN,90,415,0,0,0,222.38,146,40.96,173.48,88,20.28,273.11,110,13.66,14.38,7,3.76,2,0
HI,60,415,0,0,0,106.16,93,19.55,193.41,73,22.6,226.43,73,11.32,10.7,2,2.79,2,0
MS,136,415,0,1,24,263.03,113,48.45,243.02,118,28.41,140.25,124,7.01,12.65,4,3.3,4,0
SD,68,415,0,1,24,190.27,125,35.05,297.78,123,34.8,176.91,75,8.85,16.9,8,4.41,1,0
MD,158,510,0,0,0,238.81,137,43.98,259.52,114,30.34,236.25,79,11.82,7.36,6,1.92,0,0
MD,133,510,1,0,0,137.62,115,25.35,269.27,86,31.47,136.71,93,6.84,11.84,3,3.09,1,0
LA,94,408,0,0,0,188.11,90,34.65,258.35,121,30.19,210.43,99,10.52,9.09,1,2.37,1,0
AZ,70,415,0,0,0,213.3,97,39.29,327.67,86,38.3,173.16,111,8.66,7.7,7,2.01,1,0
MD,123,408,0,0,0,243.89,108,44.92,241.95,59,28.28,189.06,135,9.45,7.7,2,2.01,1,0
VA,100,415,0,0,0,139.89,73,25.77,269.27,77,31.47,159.09,97,7.96,11.96,3,3.12,1,0
MS,29,415,0,0,0,170.16,129,31.35,155.37,79,18.17,285.37,97,14.27,10.7,2,2.79,1,0
SD,103,415,0,0,0,171.57,95,31.6,212.59,124,24.84,183.39,80,9.17,12.08,4,3.16,1,0
MT,78,415,0,0,0,161.84,126,29.81,195.23,122,22.82,264.81,133,13.25,11.16,9,2.91,0,0
OK,85,415,0,1,29,156.32,103,28.79,150.01,108,17.53,167.49,156,8.37,12.54,3,3.27,1,0
NE,105,510,0,0,0,208.86,147,38.47,278.92,110,32.61,229.27,141,11.47,8.97,2,2.34,1,0
NJ,54,510,1,0,0,255.46,97,47.05,163.73,138,19.14,162.33,104,8.11,12.88,9,3.36,3,0
AR,90,408,0,1,31,128.11,98,23.6,276.35,80,32.3,188.56,101,9.43,10.35,7,2.7,1,0
ND,95,415,0,0,0,152.54,89,28.1,226.52,114,26.48,105.01,134,5.26,6.79,7,1.77,3,0
VT,122,415,0,0,0,139.35,144,25.66,261.88,141,30.6,150.58,141,7.53,12.3,6,3.21,0,0
MT,114,415,1,0,0,216.97,76,39.97,290.6,84,33.96,190.58,103,9.53,15.41,8,4.02,2,1
IL,46,415,0,0,0,177.51,123,32.69,210.23,162,24.58,239.09,126,11.95,9.32,1,2.43,1,0
VA,190,415,0,0,0,154.49,102,28.45,190.62,102,22.28,114.73,124,5.74,7.59,4,1.98,0,0
AL,106,510,0,0,0,173.84,77,32.02,182.59,119,21.34,252.35,138,12.62,8.28,3,2.16,1,0
AL,160,415,0,0,0,92.76,82,17.09,177.12,116,20.7,180.76,97,9.04,10.58,4,2.76,3,0
ME,161,510,0,0,0,163.46,94,30.1,244.74,124,28.6,171.44,113,8.58,10.7,2,2.79,2,0
TX,81,415,0,1,24,140.65,124,25.91,210.02,65,24.55,141.06,130,7.06,13.11,6,3.42,0,0
TN,103,510,0,1,35,119.46,107,22.01,223.2,86,26.1,88.51,81,4.42,15.99,2,4.17,4,1
NY,42,408,1,0,0,195.35,135,35.98,187.09,100,21.87,167.39,121,8.37,13.8,7,3.6,2,0
AL,104,415,1,0,0,160.22,115,29.51,173.37,120,20.26,262.58,109,13.13,12.65,4,3.3,0,0
WA,190,415,1,0,0,120.97,58,22.28,238.95,131,27.94,246.28,86,12.31,11.5,8,3,3,0
WY,96,415,0,0,0,115.24,136,21.22,305.17,92,35.67,181.16,97,9.06,17.14,8,4.47,1,0
NJ,77,415,0,1,33,154.59,107,28.48,227.38,108,26.58,106.23,127,5.31,17.6,4,4.59,5,1
DC,132,510,0,0,0,107.57,117,19.82,138.33,85,16.16,126.68,131,6.34,11.16,3,2.91,0,0
VT,55,415,0,1,28,113.84,87,20.97,211.52,115,24.72,189.87,96,9.5,9.89,7,2.58,2,0
MO,129,415,0,0,0,59.14,139,10.89,274.42,111,32.08,178.84,143,8.95,12.76,4,3.33,1,0
IA,78,510,0,0,0,205.73,93,37.89,208.41,94,24.36,259.75,115,12.99,13.45,6,3.51,2,0
IN,124,415,0,0,0,253.41,65,46.68,192.12,118,22.46,289.11,124,14.46,11.96,7,3.12,3,0
OH,114,415,0,0,0,192.76,91,35.5,189.12,105,22.1,189.47,88,9.48,15.87,2,4.14,1,0
WI,127,408,1,0,0,191.24,117,35.22,179.91,106,21.03,184.51,146,9.23,8.86,2,2.31,1,1
GA,25,415,0,0,0,211.03,82,38.87,207.23,86,24.22,234.73,62,11.74,14.03,4,3.66,2,0
LA,94,510,0,0,0,167.35,120,30.83,280.53,128,32.78,215.7,86,10.78,13.34,6,3.48,0,0
NY,126,415,0,0,0,180.65,146,33.28,165.44,98,19.33,247.59,156,12.38,15.76,11,4.11,3,0
VT,72,415,0,0,0,214.49,156,39.51,232.41,128,27.17,114.23,132,5.72,15.07,4,3.93,0,0
HI,72,510,0,0,0,294.49,93,54.25,115.62,132,13.51,187.85,86,9.4,14.6,2,3.81,0,0
MS,89,510,0,0,0,149.08,102,27.46,206.38,67,24.12,258.94,132,12.95,12.65,6,3.3,1,0
SD,101,408,0,0,0,141.62,157,26.09,254.7,133,29.76,284.86,117,14.25,14.49,4,3.78,3,0
SC,33,408,0,0,0,272.32,86,50.16,208.52,102,24.37,213.87,92,10.69,9.66,3,2.52,2,0
RI,93,408,1,0,0,337.3,116,62.13,138.66,106,16.21,220.35,78,11.02,12.08,2,3.16,0,1
NV,94,510,0,0,0,264.86,119,48.79,193.3,96,22.59,266.23,111,13.31,11.16,7,2.91,1,0
WA,66,408,0,1,32,203.03,124,37.4,139.08,95,16.25,133.97,119,6.7,13.8,3,3.6,2,0
MS,121,510,0,0,0,275.78,99,50.8,285.99,103,33.43,200.2,125,10.02,10.12,3,2.64,3,1
HI,68,415,0,0,0,251.24,81,46.28,164.27,109,19.2,217.32,113,10.87,12.08,2,3.16,1,0
NM,123,415,0,1,22,213.62,111,39.35,85.72,91,10.02,122.33,87,6.12,17.94,13,4.68,2,0
TX,144,415,0,0,0,150.92,102,27.8,133.08,98,15.56,96.81,79,4.84,17.25,4,4.5,2,0
MN,44,510,0,0,0,246.59,128,45.43,296.28,84,34.63,283.34,81,14.17,11.38,6,2.97,2,1
AK,82,408,0,0,0,198.49,118,36.56,325.21,93,38.02,192.2,122,9.61,11.84,7,3.09,0,0
FL,52,408,0,0,0,179.24,100,33.02,206.59,143,24.15,250.94,68,12.55,14.26,8,3.72,3,0
NJ,68,510,0,0,0,153.41,119,28.25,178.09,100,20.82,226.33,81,11.32,10.58,7,2.76,1,0
UT,98,408,0,1,19,119.46,92,22.01,244.09,103,28.53,246.68,89,12.34,12.65,4,3.3,1,0
OH,134,510,0,0,0,320,99,58.94,242.59,124,28.35,249.92,104,12.5,14.14,11,3.69,0,1
KS,87,415,0,0,0,214.38,85,39.49,200.38,94,23.43,135.19,101,6.76,19.09,4,4.98,2,0
OR,143,510,0,0,0,119.03,120,21.93,181.09,62,21.17,168.81,99,8.44,10.58,2,2.76,1,0
HI,59,408,0,0,0,162.38,74,29.9,198.98,104,23.25,215.19,135,10.76,13.92,2,3.63,1,0
OR,139,510,0,1,23,170.38,137,31.38,264.67,102,30.94,262.48,118,13.12,15.76,2,4.11,0,0
ID,69,408,0,1,27,203.68,110,37.52,343.53,136,40.15,163.75,127,8.19,11.16,8,2.91,1,0
NC,87,510,0,0,0,282.16,88,51.97,154.51,101,18.06,288,126,14.41,18.74,1,4.89,4,0
NE,165,510,0,0,0,211.03,89,38.87,245.92,123,28.75,187.65,155,9.39,13.68,3,3.57,0,0
CT,97,510,0,0,0,228.11,81,42.02,202.52,106,23.68,124.56,108,6.24,5.4,4,1.41,3,0
MN,166,408,0,1,41,212.65,116,39.17,133.19,113,15.57,200.81,99,10.04,12.65,6,3.3,5,1
UT,48,510,0,0,0,214.27,115,39.46,193.95,74,22.68,241.92,91,12.1,13.92,2,3.63,1,0
NE,148,415,0,1,11,273.41,137,50.36,304.64,93,35.61,266.13,105,13.31,14.14,1,3.69,1,0
MS,13,510,0,1,25,190.92,69,35.16,185.05,102,21.63,105.82,135,5.29,13,6,3.39,2,0
SC,86,408,0,1,16,157.51,93,29.01,204.66,137,23.93,218.23,87,10.92,13,8,3.39,0,0
MD,106,415,0,0,0,168.54,95,31.04,212.16,107,24.8,191.49,100,9.58,9.2,2,2.4,2,0
LA,51,510,0,0,0,245.62,94,45.24,208.31,112,24.34,246.48,133,12.32,17.14,2,4.47,0,0
UT,128,415,0,1,43,192.22,106,35.41,157.84,94,18.45,196.66,97,9.84,13.68,1,3.57,0,0
WI,95,415,0,0,0,201.51,90,37.12,185.8,106,21.72,298.43,77,14.92,10.46,6,2.73,1,0
CO,110,510,0,0,0,160.54,122,29.58,296.17,89,34.61,196.05,118,9.8,14.26,3,3.72,1,0
UT,119,510,0,0,0,115.89,106,21.34,236.91,106,27.69,215.29,101,10.77,9.55,3,2.49,2,0
CO,73,415,0,0,0,275.46,90,50.74,153.66,85,17.96,155.85,108,7.8,17.25,8,4.5,2,0
WV,136,415,0,0,0,239.35,127,44.09,267.35,83,31.25,194.43,72,9.72,15.64,2,4.08,0,0
PA,109,510,0,1,35,249.19,123,45.91,284.81,138,33.29,273.11,73,13.66,12.19,7,3.18,5,0
MD,111,415,0,0,0,248,113,45.68,229.41,105,26.82,293.27,100,14.67,11.96,7,3.12,4,0
WI,135,415,0,1,45,260.97,108,48.07,221.16,83,25.84,199.09,110,9.96,10.81,7,2.82,0,0
NH,93,415,0,0,0,259.24,74,47.76,269.81,105,31.53,170.73,118,8.54,12.54,11,3.27,1,0
IN,178,408,0,0,0,297.73,159,54.84,200.91,66,23.49,148.96,133,7.45,15.64,3,4.08,1,0
KY,103,510,0,0,0,266.49,50,49.09,209.48,89,24.49,203.04,101,10.15,13.45,4,3.51,1,0
GA,69,415,0,0,0,246.7,74,45.44,282.56,85,33.02,144.41,63,7.23,12.3,6,3.21,3,0
MD,158,510,0,0,0,264.97,72,48.81,209.81,106,24.52,247.29,85,12.37,13.22,4,3.46,2,0
FL,185,408,0,1,18,112.32,119,20.69,246.45,118,28.81,157.67,126,7.89,9.78,6,2.56,0,0
OH,71,415,0,0,0,263.46,132,48.53,64.29,95,7.51,191.39,136,9.57,13,2,3.39,0,0
MO,27,408,0,0,0,217.51,136,40.06,243.45,106,28.45,147.65,96,7.38,9.66,3,2.52,2,0
MA,85,408,1,0,0,178.81,113,32.94,210.02,133,24.55,353.62,116,17.68,11.04,8,2.88,2,0
VA,148,415,0,0,0,93.3,142,17.18,264.24,97,30.88,254.78,96,12.74,13,4,3.39,1,0
MS,76,510,1,0,0,266.81,117,49.15,221.06,67,25.84,211.04,130,10.56,15.18,6,3.96,0,1
ME,106,510,0,1,36,134.92,99,24.86,258.99,88,30.27,221.77,116,11.1,13,3,3.39,1,0
WV,79,510,0,0,0,131.14,119,24.15,303.03,113,35.42,124.66,88,6.24,8.51,4,2.22,1,0
AZ,40,415,1,1,21,159.35,124,29.35,281.6,116,32.92,204.56,103,10.23,12.54,6,3.27,0,0
DE,121,408,0,1,30,214.49,137,39.51,80.69,82,9.43,183.49,81,9.17,6.67,3,1.74,3,1
NH,68,415,0,0,0,268.76,63,49.5,213.34,133,24.93,113.92,124,5.69,7.48,3,1.96,2,0
MA,119,415,0,0,0,40.43,108,7.45,195.34,122,22.84,194.33,106,9.72,9.55,6,2.49,2,0
CT,69,510,0,0,0,209.95,129,38.67,259.42,86,30.32,218.53,85,10.93,11.16,3,2.91,2,0
NJ,94,510,1,0,0,262.92,116,48.42,157.51,93,18.42,96.1,105,4.81,8.28,4,2.16,4,0
MO,43,415,0,0,0,91.03,142,16.76,86.58,109,10.12,198.58,84,9.93,12.42,2,3.24,1,0
MS,136,408,0,0,0,164.97,103,30.38,223.84,90,26.17,120.61,105,6.03,5.75,11,1.5,1,0
AL,95,415,0,1,32,267.03,116,49.19,134.58,96,15.74,229.37,95,11.47,12.08,4,3.16,3,0
WI,121,510,0,1,24,235.89,93,43.45,373.43,114,43.64,215.29,125,10.77,8.62,8,2.26,3,0
GA,120,408,0,0,0,233.19,80,42.95,261.88,111,30.6,213.87,96,10.69,13.11,6,3.42,2,0
MN,131,408,0,0,0,168.22,83,30.98,177.02,142,20.69,186.43,94,9.32,10,2,2.61,2,0
MS,117,408,0,0,0,206.59,99,38.06,303.03,59,35.42,85.87,125,4.3,13.8,4,3.6,2,0
VA,3,510,0,0,0,135.68,106,25,285.24,83,33.34,273.82,126,13.7,6.79,7,1.77,3,1
MO,117,510,0,0,0,231.78,100,42.7,147.87,158,17.28,150.58,108,7.53,11.38,1,2.97,2,0
GA,167,415,1,0,0,195.89,129,36.08,281.28,82,32.87,216.71,93,10.84,9.66,4,2.52,0,0
IA,58,510,0,0,0,142.59,102,26.26,179.59,113,21,208.51,112,10.43,16.9,6,4.41,3,0
PA,117,415,1,0,0,310.7,125,57.23,278.17,89,32.52,155.14,91,7.75,11.5,3,3,1,1
MT,102,415,0,0,0,198.05,119,36.48,200.91,120,23.49,235.24,81,11.76,10.58,6,2.76,1,1
NJ,163,408,0,0,0,267.78,82,49.33,288.78,114,33.76,169.42,87,8.47,11.04,8,2.88,0,1
LA,59,510,0,0,0,193.95,85,35.73,249.13,105,29.12,178.03,111,8.9,16.9,3,4.41,0,0
MS,75,510,0,1,41,141.51,122,26.06,217.95,116,25.48,173.87,72,8.7,14.26,4,3.72,1,0
IN,69,415,0,0,0,166.16,116,30.61,207.88,111,24.3,259.34,121,12.97,16.22,7,4.23,1,0
AR,109,415,0,0,0,240.54,78,44.31,181.84,79,21.25,267.65,99,13.38,10.35,3,2.7,2,0
OH,67,510,0,0,0,135.14,102,24.89,315.56,121,36.88,208.3,79,10.42,11.73,4,3.06,1,1
OR,117,408,0,0,0,104.97,104,19.34,244.31,139,28.56,243.04,117,12.16,12.19,3,3.18,1,0
WA,59,408,0,1,27,137.73,117,25.37,110.69,105,12.94,166.28,77,8.32,10.46,3,2.73,0,0
TN,101,415,0,0,0,166.92,138,30.75,232.74,107,27.2,187.75,55,9.39,15.99,4,4.17,1,0
UT,50,408,0,1,31,327.24,99,60.28,257.7,126,30.12,196.35,109,9.83,15.64,15,4.08,3,0
IL,99,408,0,0,0,168.22,95,30.98,257.27,124,30.07,233.72,93,11.69,12.42,4,3.24,3,0
WA,137,510,0,0,0,159.14,126,29.31,206.59,96,24.15,174.89,111,8.75,11.73,4,3.06,1,0
TN,171,408,0,0,0,185.84,105,34.23,267.02,101,31.21,177.11,86,8.86,14.38,4,3.76,1,0
MS,65,415,0,0,0,204.65,78,37.69,219.98,95,25.71,231.09,82,11.56,9.78,14,2.56,3,0
FL,149,408,0,1,28,195.35,98,35.98,201.23,68,23.52,268.86,56,13.45,14.49,3,3.78,3,0
PA,132,415,0,0,0,191.03,140,35.19,261.56,85,30.57,178.53,127,8.93,10.46,4,2.73,2,0
NH,16,510,0,0,0,156.54,89,28.84,176.69,149,20.66,234.43,79,11.73,9.43,4,2.46,2,0
MN,117,510,1,0,0,214.49,128,39.51,267.35,110,31.25,164.86,122,8.25,12.08,6,3.16,1,0
NH,105,415,0,0,0,209.41,115,38.57,196.3,131,22.94,297.42,76,14.88,12.42,6,3.24,1,0
